2022-12-01 23:29:21.239786,   0.00 
2022-12-01 23:29:21.340858,   0.00 
2022-12-01 23:29:21.440893,   0.00 
2022-12-01 23:29:21.541047,   0.00 
2022-12-01 23:29:21.642432,   0.00 
2022-12-01 23:29:21.744266,   0.00 
2022-12-01 23:29:21.845655,   0.00 
2022-12-01 23:29:21.948002,   0.00 
2022-12-01 23:29:22.050151,   0.00 
2022-12-01 23:29:22.152169,   0.00 
2022-12-01 23:29:22.253245,   0.00 
2022-12-01 23:29:22.354249,   0.00 
2022-12-01 23:29:22.455720,   0.00 
2022-12-01 23:29:22.557531,   0.00 
2022-12-01 23:29:22.659014,   0.00 
2022-12-01 23:29:22.760442,   0.00 
2022-12-01 23:29:22.862774,   0.00 
2022-12-01 23:29:22.964290,   0.00 
2022-12-01 23:29:23.065327,   0.00 
2022-12-01 23:29:23.166555,   0.00 
2022-12-01 23:29:23.267770,   0.00 
2022-12-01 23:29:23.368939,   0.00 
2022-12-01 23:29:23.471050,   0.00 
2022-12-01 23:29:23.572361,   0.00 
2022-12-01 23:29:23.673570,   0.00 
2022-12-01 23:29:23.774555,   0.00 
2022-12-01 23:29:23.875963,   0.00 
2022-12-01 23:29:23.977371,   0.00 
2022-12-01 23:29:24.077764,   0.00 
2022-12-01 23:29:24.179220,   0.00 
2022-12-01 23:29:24.281752,   0.00 
2022-12-01 23:29:24.382016,   0.00 
2022-12-01 23:29:24.484325,   0.00 
2022-12-01 23:29:24.584769,   0.00 
2022-12-01 23:29:24.686973,   0.00 
2022-12-01 23:29:24.788353,   0.00 
2022-12-01 23:29:24.889497,   0.00 
2022-12-01 23:29:24.990519,   0.00 
2022-12-01 23:29:25.090811,   0.00 
2022-12-01 23:29:25.192174,   0.00 
2022-12-01 23:29:25.293621,   0.00 
2022-12-01 23:29:25.395098,   0.00 
2022-12-01 23:29:25.496476,   0.00 
2022-12-01 23:29:25.598435,   0.00 
2022-12-01 23:29:25.700184,   0.00 
2022-12-01 23:29:25.801411,   0.00 
2022-12-01 23:29:25.902989,   0.00 
2022-12-01 23:29:26.004775,   0.00 
2022-12-01 23:29:26.105502,   0.00 
2022-12-01 23:29:26.205838,   0.00 
2022-12-01 23:29:26.307172,   0.00 
2022-12-01 23:29:26.408653,   0.00 
2022-12-01 23:29:26.510682,   0.00 
2022-12-01 23:29:26.612115,   0.00 
2022-12-01 23:29:26.713986,   0.00 
2022-12-01 23:29:26.815727,   0.00 
2022-12-01 23:29:26.916695,   0.00 
2022-12-01 23:29:27.017666,   0.00 
2022-12-01 23:29:27.119596,   0.00 
2022-12-01 23:29:27.220966,   0.00 
2022-12-01 23:29:27.322625,   0.00 
2022-12-01 23:29:27.424090,   0.00 
2022-12-01 23:29:27.525598,   0.00 
2022-12-01 23:29:27.627058,   0.00 
2022-12-01 23:29:27.728454,   0.00 
2022-12-01 23:29:27.830464,   0.00 
2022-12-01 23:29:27.932324,   0.00 
2022-12-01 23:29:28.033605,   0.00 
2022-12-01 23:29:28.135308,   0.00 
2022-12-01 23:29:28.236370,   0.00 
2022-12-01 23:29:28.338472,   0.00 
2022-12-01 23:29:28.439721,   0.00 
2022-12-01 23:29:28.541055,   0.00 
2022-12-01 23:29:28.641698,   0.00 
2022-12-01 23:29:28.743606,   0.00 
2022-12-01 23:29:28.846227,   0.00 
2022-12-01 23:29:28.947351,   0.00 
2022-12-01 23:29:29.048475,   0.00 
2022-12-01 23:29:29.149671,   0.00 
2022-12-01 23:29:29.250206,   0.00 
2022-12-01 23:29:29.352230,   0.00 
2022-12-01 23:29:29.453679,   0.00 
2022-12-01 23:29:29.579368,   0.00 
2022-12-01 23:29:29.681546,   0.00 
2022-12-01 23:29:29.782310,   0.00 
2022-12-01 23:29:29.883764,   0.00 
2022-12-01 23:29:29.985122,   0.00 
