FID01.	3/5/2022	14:03:02	"HayN_FID_CO"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_CH4"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_CO2"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H4"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H6"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H2"	0.000	0.0000	0.0000	""	0.0000
FID02.	3/5/2022	14:13:02	"HayN_FID_CO"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_CH4"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_CO2"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H4"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H6"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H2"	0.000	0.0000	0.0000	""	0.0000
FID03.	3/5/2022	14:23:02	"HayN_FID_CO"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_CH4"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_CO2"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H4"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H6"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H2"	0.000	0.0000	0.0000	""	0.0000
FID04.	3/5/2022	14:33:02	"HayN_FID_CO"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_CH4"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_CO2"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H4"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H6"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H2"	0.000	0.0000	0.0000	""	0.0000
FID01.	3/5/2022	15:59:23	"HayN_FID_CO"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_CH4"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_CO2"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H4"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H6"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H2"	0.000	0.0000	0.0000	""	0.0000
FID02.	3/5/2022	16:09:23	"HayN_FID_CO"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_CH4"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_CO2"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H4"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H6"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H2"	0.000	0.0000	0.0000	""	0.0000
FID03.	3/5/2022	16:19:23	"HayN_FID_CO"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_CH4"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_CO2"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H4"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H6"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H2"	0.000	0.0000	0.0000	""	0.0000
FID04.	3/5/2022	16:29:23	"HayN_FID_CO"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_CH4"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_CO2"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H4"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H6"	0.000	0.0000	0.0000	""	0.0000	"HayN_FID_C2H2"	0.000	0.0000	0.0000	""	0.0000
