temp [K],c2h2,c2h4,c2h6
300.0,61.88008109266968,0.0,0.0
320.0,17.359949571712754,0.0,0.0
340.0,20.04554311669339,4.21040621997458,0.0
360.0,170.6989589588802,210.1691509360774,0.0
380.0,33.94538017047443,73.57175366510296,0.0
400.0,14.381275080256541,32.24925639735643,0.0
420.0,8.42081243994916,37.971546413408554,0.0
440.0,4.21040621997458,39.12129777642425,0.0
460.0,9.723516657999994,21.191913244028274,0.0
480.0,8.062314099339117,29.969891122338726,0.0
