<TYPE>=CHROM
<LAB NAME>=SRI Instruments
<CLIENT>=Blayne Hartman
<CLIENT ID>=N2278
<COLLECTION DATE>=
<HOLDING TIME>=
<METHOD>=1ml valve loop
<LAB ID>=
<DESCRIPTION>=FID
<COLUMN>=6' Haysep D
<CARRIER>=N2@10psi
<TEMPERATURE>=C:\Peak489Win10\CONTROL_FILE\HayN_C2H2_Hydrogenation\C2H2_Hydro_HayN.tem
<EVENTS>=C:\Peak489Win10\CONTROL_FILE\HayN_C2H2_Hydrogenation\C2H2_Hydro_HayN_ch1.evt
<COMPONENTS>=C:\Peak489Win10\CONTROL_FILE\HayN_C2H2_Hydrogenation\C2H2_Hydro_HayN_ch1_FID_COMP.cpt
<SAMPLE>=No injection ECD noise
<OPERATOR>=
<QC BATCH>=
<CONDITIONS>=TYPE YOUR COMMENTS HERE
<DATE>= 3- 6-2022
<TIME>= 6:47:38
<RATE>=5Hz
<SIZE>=1950
<SAMP WEIGHT>=100.000000
<STD WEIGHT>=4.000000
<CONTROL FILENAME>=C:\Peak489Win10\CONTROL_FILE\HayN_C2H2_Hydrogenation\C2H2_Hydro_HayN_TCD_off.CON
-3,-3
-1,-1
-5,-5
-2,-2
1,1
1,1
2,2
-3,-3
2,2
-1,-1
0,0
0,0
0,0
3,3
-4,-4
-5,-5
-4,-4
-4,-4
-3,-3
-9,-9
94,94
83,83
72,72
-38,-38
-95,-95
-64,-64
-51,-51
-36,-36
-25,-25
-13,-13
-8,-8
-6,-6
-6,-6
-5,-5
-5,-5
-1,-1
-3,-3
1,1
-2,-2
-5,-5
-5,-5
-4,-4
-3,-3
-2,-2
-2,-2
1,1
1,1
2,2
-2,-2
-2,-2
-5,-5
-3,-3
-3,-3
-5,-5
-3,-3
-5,-5
-6,-6
-9,-9
-9,-9
-12,-12
-8,-8
-8,-8
-7,-7
-7,-7
-6,-6
-8,-8
-6,-6
-6,-6
-1,-1
-2,-2
-5,-5
-11,-11
-11,-11
-10,-10
-10,-10
-10,-10
-15,-15
-18,-18
-16,-16
-18,-18
-16,-16
-16,-16
-13,-13
-18,-18
-15,-15
-17,-17
-14,-14
-11,-11
-12,-12
-12,-12
-15,-15
-12,-12
-12,-12
-9,-9
-10,-10
-10,-10
-10,-10
-12,-12
-11,-11
-15,-15
-16,-16
-17,-17
-15,-15
-14,-14
-14,-14
-13,-13
-13,-13
-15,-15
-16,-16
-19,-19
-20,-20
-17,-17
-13,-13
-9,-9
-8,-8
-11,-11
-16,-16
-18,-18
-13,-13
-18,-18
-13,-13
-13,-13
-13,-13
-13,-13
-15,-15
-16,-16
-14,-14
-14,-14
-14,-14
-13,-13
-13,-13
-13,-13
-13,-13
-13,-13
-15,-15
-14,-14
-17,-17
-15,-15
-15,-15
-17,-17
-16,-16
-16,-16
-15,-15
-17,-17
-13,-13
-20,-20
-21,-21
-20,-20
-20,-20
-20,-20
-20,-20
-23,-23
-22,-22
-21,-21
-23,-23
-22,-22
-20,-20
-19,-19
-18,-18
-17,-17
-19,-19
-18,-18
-15,-15
-16,-16
-15,-15
-15,-15
-17,-17
-18,-18
-17,-17
-19,-19
-17,-17
-17,-17
-19,-19
-20,-20
-16,-16
-17,-17
-17,-17
-21,-21
-19,-19
-21,-21
-20,-20
-20,-20
-20,-20
-24,-24
-22,-22
-22,-22
-20,-20
-19,-19
-18,-18
-20,-20
-21,-21
-19,-19
-19,-19
-21,-21
-19,-19
-17,-17
-16,-16
-16,-16
-18,-18
-17,-17
-21,-21
-20,-20
-19,-19
-19,-19
-19,-19
-23,-23
-18,-18
-16,-16
-17,-17
-16,-16
-20,-20
-22,-22
-23,-23
-24,-24
-22,-22
-19,-19
-18,-18
-20,-20
-19,-19
-18,-18
-20,-20
-19,-19
-21,-21
-24,-24
-24,-24
-23,-23
-22,-22
-21,-21
-23,-23
-22,-22
-26,-26
-27,-27
-26,-26
-26,-26
-26,-26
-28,-28
-26,-26
-25,-25
-27,-27
-25,-25
-29,-29
-28,-28
-27,-27
-24,-24
-25,-25
-25,-25
-30,-30
-28,-28
-30,-30
-35,-35
-28,-28
-26,-26
-25,-25
-31,-31
-28,-28
-32,-32
-31,-31
-33,-33
-32,-32
-32,-32
-37,-37
-34,-34
-33,-33
-30,-30
-26,-26
-32,-32
-33,-33
-32,-32
-31,-31
-31,-31
-33,-33
-35,-35
-34,-34
-31,-31
-36,-36
-36,-36
-35,-35
-32,-32
-30,-30
-26,-26
-28,-28
-31,-31
-29,-29
-31,-31
-29,-29
-28,-28
-27,-27
-24,-24
-27,-27
-25,-25
-31,-31
-32,-32
-30,-30
-29,-29
-33,-33
-34,-34
-35,-35
-31,-31
-27,-27
-29,-29
-33,-33
-35,-35
-41,-41
-37,-37
-37,-37
-36,-36
-38,-38
-34,-34
-35,-35
-30,-30
-32,-32
-34,-34
-35,-35
-34,-34
-29,-29
-31,-31
-34,-34
-37,-37
-34,-34
-31,-31
-32,-32
-34,-34
-37,-37
-34,-34
-34,-34
-33,-33
-35,-35
-34,-34
-38,-38
-36,-36
-38,-38
-36,-36
-38,-38
-37,-37
-41,-41
-38,-38
-40,-40
-38,-38
-38,-38
-42,-42
-40,-40
-42,-42
-41,-41
-43,-43
-39,-39
-38,-38
-37,-37
-36,-36
-36,-36
-33,-33
-38,-38
-39,-39
-38,-38
-33,-33
-34,-34
-33,-33
-36,-36
-39,-39
-39,-39
-42,-42
-37,-37
-35,-35
-34,-34
-33,-33
-35,-35
-32,-32
-31,-31
-28,-28
-28,-28
-30,-30
-32,-32
-33,-33
-31,-31
-37,-37
-34,-34
-37,-37
-35,-35
-37,-37
-35,-35
-35,-35
-34,-34
-34,-34
-34,-34
-33,-33
-32,-32
-32,-32
-35,-35
-39,-39
-36,-36
-38,-38
-36,-36
-38,-38
-34,-34
-35,-35
-39,-39
-37,-37
-37,-37
-37,-37
-37,-37
-34,-34
-35,-35
-35,-35
-34,-34
-33,-33
-26,-26
-15,-15
-6,-6
5,5
21,21
41,41
84,84
122,122
182,182
270,270
378,378
583,583
762,762
1022,1022
1347,1347
1754,1754
2434,2434
3019,3019
3820,3820
4775,4775
5913,5913
7623,7623
9011,9011
10826,10826
12884,12884
15190,15190
18347,18347
20763,20763
23782,23782
26975,26975
30330,30330
34422,34422
37339,37339
40788,40788
44138,44138
47345,47345
50645,50645
52749,52749
55019,55019
56907,56907
58363,58363
59169,59169
59352,59352
59260,59260
58683,58683
57653,57653
55640,55640
53940,53940
51715,51715
49198,49198
46478,46478
42974,42974
40454,40454
37404,37404
34388,34388
31396,31396
28094,28094
25847,25847
23254,23254
20814,20814
18568,18568
16270,16270
14775,14775
13080,13080
11556,11556
10203,10203
8906,8906
8082,8082
7165,7165
6353,6353
5648,5648
4992,4992
4575,4575
4119,4119
3722,3722
3377,3377
3056,3056
2851,2851
2623,2623
2430,2430
2263,2263
2100,2100
1997,1997
1883,1883
1784,1784
1701,1701
1624,1624
1575,1575
1520,1520
1480,1480
1445,1445
1419,1419
1402,1402
1390,1390
1383,1383
1384,1384
1396,1396
1401,1401
1412,1412
1425,1425
1439,1439
1460,1460
1474,1474
1489,1489
1507,1507
1519,1519
1530,1530
1535,1535
1539,1539
1540,1540
1531,1531
1517,1517
1504,1504
1489,1489
1470,1470
1438,1438
1392,1392
1360,1360
1315,1315
1270,1270
1226,1226
1168,1168
1125,1125
1076,1076
1021,1021
965,965
905,905
860,860
812,812
759,759
712,712
663,663
630,630
596,596
558,558
529,529
493,493
474,474
446,446
420,420
404,404
385,385
375,375
364,364
355,355
350,350
345,345
348,348
351,351
362,362
384,384
420,420
453,453
502,502
564,564
642,642
768,768
876,876
1027,1027
1209,1209
1424,1424
1757,1757
2034,2034
2408,2408
2838,2838
3337,3337
4066,4066
4657,4657
5423,5423
6284,6284
7254,7254
8600,8600
9648,9648
10991,10991
12451,12451
14041,14041
16135,16135
17717,17717
19681,19681
21756,21756
23926,23926
26626,26626
28603,28603
30982,30982
33393,33393
35819,35819
38627,38627
40586,40586
42900,42900
45133,45133
47241,47241
49446,49446
50877,50877
52484,52484
53897,53897
55103,55103
56070,56070
56584,56584
57023,57023
57225,57225
57177,57177
56658,56658
56110,56110
55300,55300
54272,54272
53034,53034
51261,51261
49896,49896
48176,48176
46321,46321
44349,44349
41875,41875
40111,40111
37985,37985
35858,35858
33712,33712
31225,31225
29492,29492
27453,27453
25479,25479
23579,23579
21512,21512
20104,20104
18467,18467
16927,16927
15499,15499
14007,14007
13005,13005
11855,11855
10794,10794
9833,9833
8876,8876
8243,8243
7516,7516
6863,6863
6283,6283
5705,5705
5323,5323
4894,4894
4513,4513
4175,4175
3844,3844
3628,3628
3380,3380
3158,3158
2964,2964
2769,2769
2642,2642
2497,2497
2365,2365
2245,2245
2125,2125
2045,2045
1954,1954
1867,1867
1795,1795
1720,1720
1668,1668
1606,1606
1549,1549
1495,1495
1441,1441
1407,1407
1366,1366
1331,1331
1294,1294
1253,1253
1224,1224
1192,1192
1169,1169
1139,1139
1106,1106
1081,1081
1055,1055
1031,1031
1010,1010
987,987
968,968
948,948
928,928
910,910
891,891
876,876
861,861
842,842
832,832
813,813
802,802
787,787
775,775
762,762
747,747
738,738
724,724
705,705
703,703
689,689
680,680
671,671
661,661
648,648
638,638
628,628
620,620
610,610
605,605
595,595
591,591
580,580
568,568
558,558
550,550
546,546
540,540
534,534
528,528
521,521
516,516
511,511
503,503
496,496
486,486
479,479
477,477
471,471
467,467
462,462
457,457
452,452
446,446
442,442
435,435
431,431
423,423
419,419
415,415
410,410
407,407
402,402
397,397
399,399
390,390
390,390
383,383
382,382
378,378
372,372
371,371
367,367
369,369
363,363
364,364
358,358
358,358
348,348
341,341
339,339
339,339
336,336
332,332
327,327
326,326
325,325
324,324
316,316
318,318
308,308
307,307
303,303
305,305
299,299
296,296
294,294
295,295
295,295
293,293
285,285
284,284
285,285
285,285
283,283
280,280
276,276
273,273
275,275
271,271
273,273
268,268
265,265
265,265
266,266
261,261
259,259
258,258
257,257
259,259
254,254
252,252
249,249
245,245
242,242
243,243
248,248
243,243
243,243
238,238
238,238
234,234
239,239
232,232
229,229
228,228
227,227
228,228
224,224
227,227
225,225
228,228
223,223
223,223
222,222
218,218
216,216
217,217
213,213
213,213
206,206
206,206
203,203
205,205
203,203
201,201
202,202
202,202
200,200
201,201
202,202
200,200
202,202
196,196
199,199
194,194
193,193
194,194
194,194
192,192
190,190
191,191
191,191
187,187
185,185
181,181
182,182
182,182
178,178
178,178
176,176
181,181
183,183
183,183
177,177
176,176
175,175
177,177
180,180
179,179
176,176
175,175
174,174
173,173
168,168
169,169
168,168
170,170
170,170
170,170
166,166
165,165
166,166
166,166
167,167
167,167
168,168
164,164
167,167
161,161
166,166
166,166
166,166
164,164
163,163
166,166
163,163
164,164
162,162
159,159
159,159
155,155
157,157
155,155
148,148
281,281
241,241
208,208
21,21
-11,-11
35,35
54,54
72,72
94,94
114,114
131,131
139,139
147,147
148,148
149,149
153,153
154,154
158,158
158,158
158,158
160,160
160,160
163,163
163,163
168,168
173,173
174,174
177,177
176,176
176,176
178,178
176,176
181,181
183,183
187,187
188,188
188,188
186,186
187,187
188,188
189,189
193,193
190,190
196,196
199,199
201,201
201,201
205,205
202,202
208,208
208,208
212,212
209,209
215,215
213,213
216,216
216,216
219,219
219,219
224,224
230,230
230,230
233,233
232,232
237,237
239,239
241,241
239,239
243,243
245,245
248,248
250,250
251,251
254,254
253,253
257,257
254,254
261,261
266,266
261,261
269,269
272,272
274,274
271,271
273,273
274,274
276,276
282,282
283,283
287,287
288,288
292,292
294,294
294,294
299,299
299,299
303,303
305,305
311,311
317,317
315,315
316,316
319,319
323,323
326,326
327,327
331,331
333,333
340,340
344,344
345,345
349,349
349,349
354,354
355,355
359,359
360,360
363,363
362,362
363,363
372,372
376,376
376,376
383,383
381,381
392,392
396,396
401,401
404,404
403,403
406,406
407,407
411,411
415,415
420,420
430,430
437,437
442,442
450,450
447,447
461,461
465,465
471,471
470,470
477,477
482,482
487,487
492,492
495,495
502,502
507,507
517,517
520,520
534,534
540,540
549,549
553,553
559,559
565,565
577,577
580,580
585,585
587,587
598,598
606,606
615,615
618,618
621,621
630,630
631,631
645,645
649,649
662,662
667,667
676,676
684,684
687,687
693,693
701,701
706,706
716,716
727,727
735,735
743,743
749,749
758,758
758,758
769,769
775,775
780,780
795,795
800,800
807,807
814,814
821,821
835,835
843,843
855,855
860,860
869,869
878,878
881,881
894,894
903,903
914,914
927,927
936,936
942,942
955,955
961,961
976,976
985,985
994,994
1006,1006
1016,1016
1025,1025
1034,1034
1045,1045
1059,1059
1070,1070
1082,1082
1088,1088
1097,1097
1114,1114
1132,1132
1152,1152
1158,1158
1177,1177
1195,1195
1211,1211
1236,1236
1249,1249
1267,1267
1285,1285
1307,1307
1337,1337
1357,1357
1380,1380
1404,1404
1430,1430
1469,1469
1490,1490
1521,1521
1551,1551
1591,1591
1637,1637
1669,1669
1706,1706
1750,1750
1792,1792
1849,1849
1889,1889
1941,1941
1991,1991
2049,2049
2121,2121
2171,2171
2236,2236
2296,2296
2365,2365
2451,2451
2511,2511
2587,2587
2663,2663
2740,2740
2837,2837
2908,2908
2994,2994
3081,3081
3169,3169
3276,3276
3353,3353
3449,3449
3544,3544
3634,3634
3751,3751
3835,3835
3933,3933
4033,4033
4134,4134
4253,4253
4333,4333
4419,4419
4511,4511
4602,4602
4714,4714
4793,4793
4885,4885
4973,4973
5061,5061
5149,5149
5218,5218
5294,5294
5376,5376
5450,5450
5526,5526
5581,5581
5640,5640
5698,5698
5746,5746
5792,5792
5825,5825
5871,5871
5910,5910
5948,5948
5984,5984
6005,6005
6026,6026
6038,6038
6049,6049
6054,6054
6053,6053
6049,6049
6034,6034
6018,6018
5992,5992
5975,5975
5948,5948
5923,5923
5894,5894
5852,5852
5819,5819
5776,5776
5734,5734
5688,5688
5619,5619
5572,5572
5515,5515
5455,5455
5397,5397
5314,5314
5257,5257
5187,5187
5119,5119
5047,5047
4957,4957
4892,4892
4814,4814
4737,4737
4661,4661
4558,4558
4485,4485
4405,4405
4325,4325
4247,4247
4151,4151
4082,4082
3999,3999
3915,3915
3835,3835
3735,3735
3669,3669
3585,3585
3510,3510
3430,3430
3336,3336
3267,3267
3189,3189
3117,3117
3037,3037
2953,2953
2895,2895
2826,2826
2760,2760
2691,2691
2613,2613
2564,2564
2505,2505
2439,2439
2380,2380
2314,2314
2269,2269
2216,2216
2156,2156
2097,2097
2044,2044
2003,2003
1956,1956
1899,1899
1855,1855
1807,1807
1774,1774
1735,1735
1693,1693
1649,1649
1610,1610
1578,1578
1546,1546
1510,1510
1480,1480
1447,1447
1423,1423
1391,1391
1365,1365
1340,1340
1309,1309
1287,1287
1265,1265
1241,1241
1221,1221
1193,1193
1177,1177
1156,1156
1138,1138
1119,1119
1099,1099
1085,1085
1073,1073
1058,1058
1048,1048
1028,1028
1016,1016
1001,1001
987,987
973,973
958,958
947,947
937,937
926,926
920,920
911,911
902,902
894,894
882,882
874,874
864,864
858,858
848,848
842,842
833,833
825,825
819,819
817,817
811,811
809,809
808,808
800,800
795,795
783,783
778,778
779,779
774,774
769,769
759,759
757,757
755,755
753,753
747,747
744,744
743,743
736,736
732,732
727,727
726,726
724,724
721,721
719,719
715,715
709,709
709,709
705,705
703,703
704,704
702,702
703,703
697,697
693,693
690,690
686,686
689,689
685,685
684,684
678,678
677,677
677,677
673,673
669,669
671,671
669,669
666,666
663,663
659,659
659,659
658,658
651,651
649,649
647,647
646,646
647,647
643,643
639,639
638,638
637,637
632,632
640,640
638,638
639,639
634,634
632,632
630,630
628,628
631,631
627,627
625,625
625,625
622,622
620,620
616,616
612,612
613,613
617,617
619,619
620,620
616,616
614,614
611,611
609,609
608,608
607,607
606,606
604,604
600,600
600,600
602,602
598,598
598,598
599,599
602,602
602,602
602,602
600,600
596,596
598,598
596,596
595,595
596,596
594,594
588,588
592,592
593,593
595,595
590,590
587,587
589,589
589,589
592,592
592,592
593,593
585,585
587,587
583,583
584,584
582,582
583,583
581,581
579,579
581,581
581,581
582,582
582,582
577,577
575,575
576,576
576,576
577,577
572,572
571,571
570,570
572,572
573,573
570,570
569,569
568,568
570,570
570,570
570,570
567,567
568,568
568,568
568,568
568,568
569,569
565,565
565,565
564,564
563,563
564,564
564,564
562,562
561,561
562,562
559,559
560,560
560,560
556,556
560,560
557,557
556,556
557,557
553,553
558,558
562,562
562,562
560,560
559,559
554,554
550,550
552,552
553,553
556,556
555,555
557,557
549,549
550,550
552,552
555,555
555,555
550,550
550,550
551,551
553,553
553,553
553,553
553,553
549,549
545,545
547,547
548,548
549,549
549,549
545,545
544,544
546,546
546,546
549,549
550,550
548,548
549,549
547,547
548,548
548,548
549,549
549,549
549,549
549,549
547,547
545,545
547,547
545,545
540,540
540,540
539,539
538,538
539,539
539,539
542,542
543,543
544,544
544,544
547,547
542,542
543,543
541,541
540,540
541,541
539,539
540,540
540,540
536,536
538,538
534,534
533,533
532,532
533,533
529,529
533,533
533,533
537,537
534,534
536,536
537,537
537,537
533,533
533,533
534,534
536,536
536,536
537,537
537,537
537,537
533,533
534,534
534,534
537,537
537,537
535,535
536,536
532,532
532,532
529,529
534,534
535,535
536,536
532,532
528,528
532,532
534,534
537,537
537,537
537,537
534,534
532,532
531,531
532,532
530,530
533,533
533,533
533,533
536,536
536,536
540,540
540,540
540,540
536,536
534,534
534,534
536,536
537,537
540,540
540,540
542,542
540,540
539,539
538,538
539,539
536,536
539,539
535,535
540,540
539,539
536,536
535,535
534,534
531,531
529,529
529,529
530,530
534,534
534,534
537,537
539,539
539,539
534,534
532,532
532,532
530,530
531,531
531,531
529,529
533,533
529,529
530,530
530,530
533,533
533,533
534,534
535,535
533,533
534,534
534,534
537,537
537,537
537,537
540,540
537,537
540,540
538,538
543,543
538,538
538,538
534,534
537,537
538,538
539,539
539,539
535,535
533,533
532,532
538,538
534,534
536,536
533,533
529,529
532,532
533,533
535,535
535,535
530,530
526,526
527,527
525,525
531,531
533,533
535,535
537,537
533,533
534,534
535,535
536,536
532,532
531,531
533,533
537,537
534,534
536,536
532,532
534,534
534,534
537,537
536,536
533,533
532,532
533,533
534,534
535,535
535,535
532,532
531,531
535,535
534,534
539,539
534,534
540,540
537,537
536,536
535,535
537,537
537,537
537,537
535,535
537,537
537,537
535,535
530,530
531,531
533,533
531,531
532,532
528,528
530,530
533,533
533,533
533,533
533,533
527,527
530,530
531,531
531,531
531,531
531,531
529,529
531,531
534,534
533,533
534,534
530,530
535,535
532,532
527,527
531,531
529,529
530,530
531,531
529,529
531,531
529,529
531,531
532,532
535,535
534,534
536,536
534,534
531,531
531,531
532,532
539,539
535,535
537,537
533,533
533,533
535,535
533,533
529,529
531,531
529,529
535,535
535,535
536,536
530,530
533,533
530,530
533,533
528,528
535,535
533,533
533,533
530,530
531,531
534,534
531,531
532,532
533,533
534,534
537,537
532,532
530,530
531,531
531,531
536,536
534,534
537,537
538,538
539,539
537,537
539,539
536,536
539,539
535,535
540,540
544,544
539,539
540,540
533,533
539,539
539,539
541,541
542,542
540,540
542,542
542,542
539,539
538,538
535,535
537,537
531,531
535,535
535,535
536,536
534,534
538,538
539,539
539,539
539,539
540,540
538,538
536,536
537,537
538,538
536,536
538,538
538,538
538,538
538,538
539,539
537,537
541,541
539,539
541,541
535,535
536,536
539,539
544,544
547,547
544,544
541,541
538,538
537,537
539,539
540,540
545,545
544,544
542,542
543,543
543,543
548,548
544,544
545,545
543,543
544,544
547,547
546,546
548,548
544,544
549,549
544,544
546,546
543,543
542,542
546,546
546,546
546,546
544,544
543,543
545,545
546,546
546,546
544,544
546,546
546,546
544,544
540,540
542,542
543,543
544,544
545,545
542,542
544,544
542,542
541,541
536,536
540,540
540,540
544,544
543,543
537,537
538,538
539,539
542,542
544,544
543,543
544,544
544,544
545,545
546,546
546,546
548,548
548,548
548,548
549,549
549,549
549,549
547,547
546,546
548,548
548,548
