<TYPE>=CHROM
<LAB NAME>=SRI Instruments
<CLIENT>=Blayne Hartman
<CLIENT ID>=N2278
<COLLECTION DATE>=
<HOLDING TIME>=
<METHOD>=1ml valve loop
<LAB ID>=
<DESCRIPTION>=FID
<COLUMN>=6' Haysep D
<CARRIER>=N2@10psi
<TEMPERATURE>=C:\Peak489Win10\CONTROL_FILE\HayN_C2H2_Hydrogenation\C2H2_Hydro_HayN.tem
<EVENTS>=C:\Peak489Win10\CONTROL_FILE\HayN_C2H2_Hydrogenation\C2H2_Hydro_HayN_ch1.evt
<COMPONENTS>=C:\Peak489Win10\CONTROL_FILE\HayN_C2H2_Hydrogenation\C2H2_Hydro_HayN_ch1_FID_COMP.cpt
<SAMPLE>=No injection ECD noise
<OPERATOR>=
<QC BATCH>=
<CONDITIONS>=TYPE YOUR COMMENTS HERE
<DATE>= 6-19-2022
<TIME>=20:12:37
<RATE>=5Hz
<SIZE>=1950
<SAMP WEIGHT>=100.000000
<STD WEIGHT>=4.000000
<CONTROL FILENAME>=C:\Peak489Win10\CONTROL_FILE\HayN_C2H2_Hydrogenation\C2H2_Hydro_HayN_TCD_off.CON
-2,-2
-1,-1
-5,-5
-8,-8
-7,-7
-6,-6
-8,-8
-7,-7
-7,-7
-5,-5
-5,-5
-9,-9
-7,-7
-6,-6
-6,-6
-5,-5
-4,-4
-4,-4
-8,-8
-10,-10
70,70
82,82
60,60
-26,-26
-60,-60
-62,-62
-51,-51
-46,-46
-33,-33
-27,-27
-18,-18
-17,-17
-12,-12
-13,-13
-11,-11
-10,-10
-5,-5
-7,-7
-4,-4
-3,-3
-7,-7
-5,-5
-7,-7
-4,-4
0,0
2,2
2,2
3,3
1,1
0,0
-3,-3
-3,-3
1,1
1,1
1,1
1,1
-3,-3
-1,-1
-3,-3
-2,-2
-6,-6
-4,-4
-4,-4
-4,-4
-2,-2
-1,-1
-1,-1
4,4
-3,-3
-2,-2
-7,-7
-4,-4
-4,-4
-1,-1
0,0
4,4
3,3
-1,-1
-2,-2
-1,-1
0,0
-2,-2
2,2
-2,-2
0,0
-4,-4
-2,-2
-1,-1
-3,-3
-4,-4
-7,-7
-4,-4
-4,-4
-4,-4
-6,-6
-9,-9
-13,-13
-9,-9
-8,-8
-10,-10
-9,-9
-11,-11
-12,-12
-11,-11
-11,-11
-11,-11
-10,-10
-10,-10
-7,-7
-7,-7
-7,-7
-9,-9
-12,-12
-8,-8
-8,-8
-7,-7
-7,-7
-9,-9
-8,-8
-4,-4
-5,-5
-5,-5
-5,-5
-11,-11
-12,-12
-11,-11
-8,-8
-8,-8
-11,-11
-10,-10
-10,-10
-7,-7
-8,-8
-7,-7
-7,-7
-7,-7
-7,-7
-9,-9
-6,-6
-8,-8
-7,-7
-11,-11
-17,-17
-17,-17
-15,-15
-9,-9
-8,-8
-11,-11
-10,-10
-10,-10
-7,-7
-5,-5
-10,-10
-8,-8
-10,-10
-9,-9
-8,-8
-7,-7
-9,-9
-10,-10
-16,-16
-10,-10
-11,-11
-8,-8
-10,-10
-8,-8
-12,-12
-10,-10
-10,-10
-10,-10
-9,-9
-8,-8
-8,-8
-11,-11
-10,-10
-18,-18
-14,-14
-18,-18
-16,-16
-18,-18
-17,-17
-17,-17
-16,-16
-18,-18
-17,-17
-21,-21
-21,-21
-20,-20
-23,-23
-17,-17
-17,-17
-16,-16
-11,-11
-16,-16
-14,-14
-18,-18
-15,-15
-14,-14
-17,-17
-18,-18
-22,-22
-19,-19
-16,-16
-17,-17
-19,-19
-20,-20
-18,-18
-20,-20
-16,-16
-18,-18
-16,-16
-20,-20
-15,-15
-14,-14
-13,-13
-18,-18
-18,-18
-21,-21
-17,-17
-16,-16
-16,-16
-16,-16
-16,-16
-16,-16
-18,-18
